,index,순위,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,year,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,XBH,GO,AO,GO/AO,GW RBI,BB/K,P/PA,ISOP,XR,GPA
3902,3,30,문경찬,KIA,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0,3,9.0,6,1.50,0,0.13,4.13,0.116,6.1,0.268
3903,4,30,박정수,KIA,-,4,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,7,27.0,6,4.50,0,0.33,3.89,0.164,13.2,0.296
3904,5,30,박준표,KIA,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,49,84.0,102,0.82,6,0.56,4.08,0.204,76.9,0.298
3905,6,30,스틴슨,KIA,0.000,1,1,1,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,36,82.0,112,0.73,2,0.62,3.75,0.217,57.9,0.285
3906,7,30,심동섭,KIA,-,4,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,16,100.0,71,1.41,3,0.33,3.89,0.064,30.1,0.222
3907,8,30,에반,KIA,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,29,114.0,116,0.98,1,0.35,3.85,0.106,57.4,0.243
3908,9,30,윤석민,KIA,-,4,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,27,49.0,68,0.72,4,0.29,3.94,0.195,36.5,0.26
3909,10,30,전현태,KIA,0.000,2,2,2,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0,14,27.0,32,0.84,0,0.24,3.94,0.167,16.5,0.251
3910,11,30,최영필,KIA,-,3,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,2,11.0,10,1.10,0,0.63,4.26,0.056,3.2,0.209
3911,12,30,한기주,KIA,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,5,28.0,14,2.00,2,0.94,4.14,0.068,8.8,0.229
3912,13,30,한승혁,KIA,-,6,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,3,21.0,19,1.11,0,0.47,4.05,0.043,6.1,0.205
3913,14,30,험버,KIA,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,1,31.0,20,1.55,0,0.50,3.39,0.013,4.9,0.183
3914,15,30,홍건희,KIA,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,11,53.0,37,1.43,2,0.37,4.13,0.109,14.7,0.2
3915,16,30,황수현,KIA,0.000,2,2,2,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,1,15.0,6,2.50,1,0.42,3.87,0.024,2.7,0.182
3916,0,1,손아섭,롯데,0.317,116,517,445,86,141,28,1,13.0,210,54,0,3,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,9.0,6,1.50,1,0.13,3.57,0.000,0.7,0.138
3917,1,2,아두치,롯데,0.314,132,594,526,105,165,34,5,28.0,293,106,1,4,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,21.0,5,4.20,1,0.33,4.28,0.000,1.0,0.142
3918,2,3,강민호,롯데,0.311,123,456,380,63,118,18,1,35.0,243,86,0,2,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,1,14.0,6,2.33,0,0.33,3.44,0.100,2.2,0.162
3919,3,4,최준석,롯데,0.306,144,618,507,78,155,18,1,31.0,268,109,1,1,2015,0.0,0,0,0,0,1.000,1.000,2.000,0,0.0,0.0,2,5.0,19,0.26,0,0.20,3.56,0.051,1.0,0.137
3920,4,5,김문호,롯데,0.306,93,325,288,35,88,13,0,4.0,113,31,6,2,2015,83.0,8,9,83,12,0.651,0.464,1.115,58,0.38,0.0,0,11.0,4,2.75,0,0.30,4.00,0.000,0.2,0.133
3921,5,6,정훈,롯데,0.300,135,562,486,85,146,27,2,9.0,204,62,7,3,2015,55.0,1,5,68,4,0.547,0.420,0.967,47,0.352,0.5,0,5.0,5,1.00,0,0.67,4.25,0.000,0.4,0.104
3922,6,7,황재균,롯데,0.290,144,596,534,95,155,41,2,26.0,278,97,4,6,2015,17.0,0,3,17,2,0.519,0.456,0.975,6,0.391,0.333,0,0.0,0,-,0,-,-,-,0.0,0.0
3923,7,8,오태곤,롯데,0.275,122,353,327,57,90,18,1,8.0,134,43,4,1,2015,1.0,0,0,1,0,0.333,0.500,0.833,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3924,8,9,오윤석,롯데,0.273,29,36,33,7,9,1,0,1.0,13,3,1,0,2015,65.0,1,8,89,7,0.518,0.380,0.898,47,0.33,0.5,0,0.0,0,-,0,-,-,-,0.0,0.0
3925,9,10,김주현,롯데,0.260,47,79,73,7,19,4,0,2.0,29,12,1,0,2015,40.0,2,2,72,5,0.481,0.372,0.853,31,0.333,0.318,0,0.0,0,-,0,-,-,-,0.0,0.0
3926,10,11,박종윤,롯데,0.255,98,326,314,29,80,11,3,4.0,109,28,1,1,2015,49.0,2,3,87,6,0.410,0.357,0.767,51,0.299,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3927,11,12,문규현,롯데,0.245,105,298,265,24,65,12,1,2.0,85,25,15,3,2015,12.0,0,7,32,13,0.382,0.328,0.710,34,0.341,0.176,0,0.0,0,-,0,-,-,-,0.0,0.0
3928,12,13,김민하,롯데,0.241,54,141,116,18,28,6,0,1.0,37,8,3,0,2015,51.0,0,4,69,15,0.364,0.361,0.725,33,0.311,0.333,0,0.0,0,-,0,-,-,-,0.0,0.0
3929,13,14,안중열,롯데,0.240,80,137,125,16,30,10,0,1.0,43,14,4,1,2015,26.0,0,3,64,7,0.449,0.348,0.797,17,0.222,0.2,0,0.0,0,-,0,-,-,-,0.0,0.0
3930,14,15,이우민,롯데,0.227,75,174,141,18,32,4,0,4.0,48,18,17,0,2015,23.0,0,8,39,9,0.332,0.326,0.658,25,0.236,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3931,15,16,손용석,롯데,0.217,38,74,69,4,15,2,0,0.0,17,2,4,0,2015,51.0,0,5,42,10,0.356,0.374,0.730,24,0.189,0.071,0,3.0,3,1.00,0,0.50,4.44,0.000,-0.4,0.05
3932,16,17,오현근,롯데,0.214,20,36,28,3,6,2,0,0.0,8,3,2,0,2015,31.0,0,2,17,9,0.461,0.389,0.850,11,0.245,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3933,17,18,김대우,롯데,0.174,39,100,92,9,16,1,1,3.0,28,9,2,0,2015,8.0,0,5,41,4,0.453,0.315,0.768,4,0.378,0.333,0,0.0,0,-,0,-,-,-,0.0,0.0
3934,18,19,김준태,롯데,0.154,27,31,26,0,4,0,0,0.0,4,0,1,0,2015,0.0,0,0,3,0,0.250,0.250,0.500,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3935,19,19,임재철,롯데,0.154,38,63,52,6,8,2,0,1.0,13,3,3,0,2015,9.0,0,1,25,3,0.321,0.299,0.620,6,0.154,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3936,20,21,김대륙,롯데,0.148,71,63,54,6,8,0,0,0.0,8,1,2,0,2015,12.0,0,0,10,0,0.324,0.333,0.657,3,0.286,0.231,0,0.0,0,-,0,-,-,-,0.0,0.0
3937,21,22,강로한,롯데,0.125,22,8,8,2,1,0,0,0.0,1,0,0,0,2015,8.0,0,7,42,10,0.255,0.275,0.530,4,0.17,1.0,0,0.0,0,-,0,-,1.00,0.000,0.5,0.7
3938,22,23,김재유,롯데,0.111,18,10,9,3,1,0,0,0.0,1,1,0,0,2015,5.0,1,0,15,2,0.304,0.269,0.573,1,0.238,0.259,79,108.0,140,0.77,9,1.00,3.94,0.276,136.4,0.372
3939,23,24,박세웅,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,1.0,0,0,5,0,0.167,0.231,0.398,0,0.0,0.25,46,111.0,107,1.04,6,0.81,3.90,0.203,93.0,0.326
3940,24,24,박준서,롯데,0.000,3,5,5,0,0,0,0,0.0,0,0,0,0,2015,2.0,0,1,21,1,0.245,0.212,0.457,0,0.143,0.1,7,26.0,13,2.00,2,1.00,4.06,0.185,20.0,0.335
3941,25,24,박진형,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,2.0,0,1,4,0,0.300,0.261,0.561,0,0.2,0.0,0,0.0,1,0.00,0,1.00,3.75,0.000,0.7,0.308
3942,26,24,배장호,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,1.0,0,0,11,0,0.154,0.148,0.302,0,0.222,0.0,61,130.0,167,0.78,13,0.73,3.86,0.216,106.1,0.301
3943,27,24,백동훈,롯데,0.000,8,9,7,1,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,4,0,0.083,0.083,0.166,0,0.0,0.0,35,93.0,83,1.12,6,0.56,4.21,0.181,61.9,0.288
3944,28,24,심수창,롯데,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,42,145.0,166,0.87,4,0.56,3.82,0.110,86.0,0.263
3945,29,24,이성민,롯데,-,3,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,19,165.0,79,2.09,3,0.38,3.18,0.085,44.9,0.243
3946,0,24,이여상,롯데,0.000,6,6,5,1,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,25,143.0,112,1.28,2,0.74,3.65,0.076,60.2,0.253
3947,1,24,이정민,롯데,-,3,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,1,3,0,0.000,0.111,0.111,0,0.0,0.0,22,49.0,69,0.71,6,0.41,3.99,0.174,37.9,0.269
3948,2,24,조홍석,롯데,0.000,3,1,1,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,16,120.0,106,1.13,6,0.59,3.57,0.061,39.2,0.23
3949,3,24,홍성민,롯데,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,21,111.0,85,1.31,1,1.21,4.10,0.090,42.9,0.257
3950,4,24,황동채,롯데,0.000,2,2,2,1,0,0,0,0.0,0,0,0,0,2015,6.0,0,2,1,0,0.458,0.531,0.989,3,0.333,0.25,14,45.0,54,0.83,1,1.82,4.26,0.195,28.0,0.29
3951,5,24,황진수,롯데,0.000,2,2,2,0,0,0,0,0.0,0,0,0,0,2015,38.0,0,9,86,9,0.550,0.390,0.940,49,0.331,0.143,17,37.0,35,1.06,0,0.20,3.79,0.193,21.3,0.255
3952,0,1,양원혁,LG,0.5,3,2,2,2,1,0,0,0.0,1,1,0,0,2015,71.0,3,0,107,9,0.628,0.407,1.035,48,0.313,0.8,0,0.0,0,-,0,0.00,3.67,0.000,0.3,0.175
3953,1,2,서상우,LG,0.34,58,171,159,29,54,8,0,6.0,80,22,0,0,2015,48.0,1,15,91,18,0.495,0.396,0.891,48,0.357,0.25,4,33.0,24,1.38,0,0.36,3.81,0.085,10.2,0.215
3954,2,3,안익훈,LG,0.339,50,74,62,9,21,2,1,0.0,25,3,3,0,2015,40.0,1,12,29,20,0.569,0.404,0.973,30,0.245,0.2,3,16.0,28,0.57,1,1.20,4.50,0.103,9.2,0.231
3955,3,4,강병의,LG,0.333,8,3,3,0,1,0,0,0.0,1,0,0,0,2015,64.0,2,2,73,5,0.592,0.411,1.003,37,0.295,0.5,7,59.0,47,1.26,0,0.19,3.66,0.037,10.5,0.188
3956,4,5,한나한,LG,0.327,32,126,107,17,35,9,0,4.0,56,22,1,3,2015,2.0,0,0,2,1,0.789,0.364,1.153,1,0.333,0.0,3,10.0,13,0.77,0,0.33,3.58,0.109,3.7,0.197
3957,5,6,박용택,LG,0.326,128,533,487,66,159,28,2,18.0,245,83,1,7,2015,57.0,1,5,52,8,0.440,0.389,0.829,36,0.336,0.333,0,2.0,3,0.67,0,0.20,3.69,0.000,0.4,0.146
3958,6,7,백진우,LG,0.323,25,36,31,4,10,4,0,0.0,14,0,2,0,2015,69.0,0,5,90,10,0.565,0.410,0.975,33,0.266,0.0,2,15.0,5,3.00,0,0.10,3.69,0.082,2.1,0.157
3959,7,8,히메네스,LG,0.312,70,299,279,37,87,17,2,11.0,141,46,0,4,2015,10.0,0,3,28,0,0.407,0.356,0.763,7,0.296,0.0,1,4.0,9,0.44,0,0.50,3.52,0.150,1.9,0.192
3960,8,9,정성훈,LG,0.284,117,440,363,47,103,16,1,9.0,148,45,6,4,2015,49.0,1,14,58,14,0.385,0.360,0.745,43,0.321,0.0,1,7.0,5,1.40,0,0.09,4.15,0.038,-0.6,0.105
3961,9,10,임훈,LG,0.278,88,296,252,44,70,12,1,1.0,87,24,7,2,2015,12.0,1,4,19,2,0.388,0.339,0.727,9,0.382,0.357,0,2.0,5,0.40,0,0.00,3.64,0.000,-0.4,0.058
3962,10,11,오지환,LG,0.278,138,566,497,76,138,41,4,11.0,220,56,3,3,2015,21.0,0,1,36,1,0.430,0.368,0.798,13,0.378,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3963,11,12,나성용,LG,0.274,40,79,73,7,20,2,0,3.0,31,9,0,0,2015,0.0,0,0,6,0,0.276,0.276,0.552,0,0.3,1.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3964,12,13,유강남,LG,0.272,126,313,279,26,76,11,1,8.0,113,37,7,1,2015,54.0,1,5,82,10,0.356,0.358,0.714,25,0.33,0.667,0,0.0,0,-,0,-,-,-,0.0,0.0
3965,13,14,황목치승,LG,0.268,24,74,71,13,19,3,1,0.0,24,8,0,1,2015,1.0,0,0,1,0,0.500,0.400,0.900,0,0.5,0.333,0,5.0,0,-,0,0.00,3.89,0.000,-0.4,0.05
3966,14,15,이민재,LG,0.267,28,34,30,6,8,1,0,0.0,9,4,1,1,2015,5.0,0,0,9,3,0.300,0.333,0.633,2,0.273,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3967,15,16,양석환,LG,0.26,125,384,358,36,93,22,1,8.0,141,48,5,3,2015,25.0,0,6,48,7,0.305,0.319,0.624,16,0.243,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
3968,16,17,이진영,LG,0.256,103,350,301,32,77,5,1,9.0,111,39,2,2,2015,1.0,0,0,2,1,0.222,0.300,0.522,0,0.2,0.0,1,8.0,6,1.33,1,6.00,3.94,0.083,5.8,0.353
3969,17,18,김용의,LG,0.251,71,199,171,30,43,5,1,0.0,50,15,3,0,2015,22.0,0,2,45,1,0.337,0.302,0.639,3,0.148,0.5,60,116.0,125,0.93,4,0.44,3.87,0.215,96.0,0.313
3970,18,19,채은성,LG,0.249,90,198,173,25,43,11,2,4.0,70,20,3,3,2015,0.0,0,0,2,0,0.200,0.200,0.400,0,0.0,0.0,72,101.0,129,0.78,13,0.66,3.95,0.303,115.9,0.34
3971,19,20,손주인,LG,0.246,98,279,244,27,60,9,0,0.0,69,14,12,1,2015,1.0,0,0,4,0,0.222,0.211,0.433,0,0.375,0.429,51,101.0,157,0.64,8,0.53,3.69,0.170,92.4,0.302
3972,20,21,이병규,LG,0.243,70,277,230,42,56,9,1,12.0,103,35,1,0,2015,2.0,0,1,2,1,0.222,0.273,0.495,0,0.333,0.0,39,70.0,134,0.52,6,1.38,3.61,0.250,70.0,0.324
3973,21,22,문선재,LG,0.226,103,245,212,27,48,13,1,5.0,78,27,6,1,2015,2.0,0,0,8,1,0.105,0.190,0.295,0,0.0,0.0,49,70.0,124,0.56,13,0.88,4.07,0.276,90.1,0.333
3974,22,23,이병규,LG,0.219,54,102,96,3,21,7,0,1.0,31,9,0,1,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,5,4.0,8,0.50,1,1.00,4.14,0.474,5.0,0.361
3975,23,24,장준원,LG,0.208,20,26,24,2,5,0,0,0.0,5,1,0,1,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,37,102.0,146,0.70,7,1.10,4.11,0.130,75.6,0.285
3976,24,25,최경철,LG,0.208,109,215,183,23,38,7,1,3.0,56,19,9,1,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,55,72.0,122,0.59,10,0.77,4.24,0.258,89.3,0.326
3977,25,26,박지규,LG,0.205,102,189,171,22,35,8,1,0.0,45,12,4,1,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,8,28.0,29,0.97,0,0.36,3.55,0.119,17.9,0.262
3978,26,27,박성준,LG,0.2,11,12,10,3,2,0,0,0.0,2,0,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,35,179.0,149,1.20,11,0.84,3.64,0.099,72.3,0.258
3979,27,28,김지성,LG,0.143,20,21,21,2,3,0,0,1.0,6,2,0,0,2015,0.0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0,13,39.0,61,0.64,2,0.63,3.99,0.106,22.5,0.25
3980,28,29,윤진호,LG,0.083,30,13,12,3,1,0,0,0.0,1,1,1,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,15,37.0,37,1.00,0,0.58,3.90,0.152,24.4,0.273
3981,29,30,최승준,LG,0.077,8,31,26,0,2,0,0,0.0,2,1,0,1,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,7.0,8,0.88,0,0.00,4.07,0.000,1.5,0.193
3982,0,31,김재성,LG,0.000,9,7,6,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,1.000,1.000,2.000,0,1.0,1.0,24,119.0,108,1.10,6,0.66,4.08,0.084,55.5,0.25
3983,1,31,김재율,LG,0.000,1,3,3,0,0,0,0,0.0,0,0,0,0,2015,0.0,0,0,0,0,1.000,1.000,2.000,0,0.0,0.0,1,0.0,2,0.00,0,1.00,4.80,0.250,0.8,0.305
3984,2,31,김지용,LG,-,3,0,0,0,0,0,0,0.0,0,0,0,0,2015,58.0,5,4,71,13,0.458,0.412,0.870,52,0.376,0.25,2,7.0,14,0.50,0,0.56,4.11,0.050,2.9,0.225
3985,3,31,봉중근,LG,-,6,0,0,0,0,0,0,0.0,0,0,0,0,2015,2.0,0,1,6,1,0.611,0.429,1.040,2,0.333,0.25,11,90.0,67,1.34,1,0.52,4.00,0.063,27.6,0.22
3986,4,31,신승현,LG,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,33.0,0,6,35,6,0.412,0.385,0.797,30,0.241,0.0,0,4.0,1,4.00,0,0.50,4.27,0.000,0.4,0.191
3987,5,31,유원상,LG,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,33.0,1,5,59,9,0.435,0.380,0.815,31,0.321,0.25,11,48.0,46,1.04,2,0.49,3.73,0.128,20.8,0.22
3988,6,31,이동현,LG,-,4,0,0,0,0,0,0,0.0,0,0,0,0,2015,35.0,0,0,64,6,0.412,0.388,0.800,32,0.29,0.25,0,2.0,0,-,0,0.00,4.20,0.000,0.1,0.14
3989,7,31,이준형,LG,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,31.0,0,7,75,9,0.444,0.365,0.809,39,0.346,0.333,1,6.0,5,1.20,0,0.25,4.42,0.056,0.7,0.15
3990,8,31,조윤준,LG,0.000,7,8,8,0,0,0,0,0.0,0,0,0,0,2015,39.0,2,10,67,8,0.526,0.363,0.889,40,0.304,0.0,1,7.0,7,1.00,0,1.00,4.23,0.056,1.4,0.178
3991,9,31,진해수,LG,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,34.0,0,3,49,3,0.402,0.376,0.778,22,0.307,0.3,0,7.0,2,3.50,0,0.25,4.00,0.000,-0.3,0.112
3992,10,31,최동환,LG,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,10.0,0,0,29,1,0.541,0.344,0.885,9,0.226,0.333,0,0.0,0,-,0,-,-,-,0.0,0.0
3993,0,1,김동은,KT,0.429,23,38,35,2,15,2,0,0.0,17,3,0,1,2015,15.0,0,2,20,3,0.371,0.366,0.737,11,0.318,0.211,0,0.0,0,-,0,-,-,-,0.0,0.0
3994,1,2,마르테,KT,0.348,115,487,425,85,148,32,1,20.0,242,89,0,8,2015,65.0,0,7,97,7,0.494,0.387,0.881,29,0.266,0.25,0,0.0,0,-,0,-,-,-,0.0,0.0
3995,2,3,댄블랙,KT,0.333,54,225,198,25,66,10,1,12.0,114,32,0,0,2015,6.0,0,1,48,1,0.424,0.297,0.721,12,0.301,0.286,0,0.0,0,-,0,-,-,-,0.0,0.0
3996,3,4,장성호,KT,0.309,49,114,94,11,29,4,0,1.0,36,16,0,1,2015,47.0,1,10,81,4,0.400,0.389,0.789,18,0.214,0.059,0,0.0,0,-,0,-,-,-,0.0,0.0
3997,4,5,이대형,KT,0.302,140,616,546,86,165,23,3,0.0,194,37,10,1,2015,6.0,0,0,9,0,0.311,0.353,0.664,0,0.375,0.25,0,0.0,1,0.00,0,-,3.00,0.000,-0.1,0.0
3998,5,6,박경수,KT,0.284,137,537,440,75,125,30,1,22.0,223,73,6,4,2015,17.0,0,7,48,6,0.384,0.321,0.705,20,0.316,0.167,0,0.0,0,-,0,-,-,-,0.0,0.0
3999,6,7,장성우,KT,0.284,133,491,433,55,123,20,1,13.0,184,77,3,9,2015,12.0,0,2,26,6,0.300,0.314,0.614,13,0.25,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
4000,7,8,김상현,KT,0.28,134,539,475,71,133,20,0,27.0,234,88,0,6,2015,2.0,0,0,9,3,0.298,0.286,0.584,3,0.25,0.0,0,0.0,0,-,0,-,2.00,0.000,0.5,0.7
4001,8,8,박기혁,KT,0.28,126,350,300,27,84,13,1,1.0,102,30,16,1,2015,25.0,1,1,37,1,0.405,0.394,0.799,7,0.2,0.16,0,0.0,0,-,0,-,3.00,0.000,0.5,0.7
4002,9,10,김민혁,KT,0.276,82,179,156,21,43,2,3,0.0,51,10,7,0,2015,28.0,0,0,66,1,0.298,0.306,0.604,11,0.16,0.5,35,145.0,124,1.17,10,0.82,3.89,0.112,90.7,0.3
4003,10,11,윤요섭,KT,0.264,74,159,148,17,39,4,0,9.0,70,28,2,2,2015,0.0,0,0,6,1,0.190,0.190,0.380,1,0.0,0.0,3,3.0,3,1.00,0,0.33,4.19,0.278,3.6,0.346
4004,11,12,박용근,KT,0.263,27,86,76,7,20,6,0,0.0,26,4,3,0,2015,2.0,0,0,12,0,0.263,0.220,0.483,1,0.222,1.0,25,91.0,118,0.77,3,0.94,3.86,0.090,55.6,0.276
4005,12,13,오정복,KT,0.259,66,278,239,34,62,11,1,5.0,90,29,2,1,2015,17.0,0,4,39,2,0.242,0.290,0.532,4,0.136,0.0,29,118.0,79,1.49,4,0.56,4.02,0.114,59.2,0.28
4006,13,14,하준호,KT,0.258,80,279,248,33,64,10,0,6.0,92,26,2,1,2015,0.0,0,0,9,0,0.256,0.179,0.435,0,0.375,0.0,23,90.0,56,1.61,0,0.55,3.85,0.094,47.7,0.278
4007,14,15,김지열,KT,0.254,72,248,228,31,58,7,1,7.0,88,27,3,0,2015,4.0,0,1,16,0,0.200,0.240,0.440,0,0.091,1.0,32,111.0,99,1.12,10,0.41,3.79,0.132,64.5,0.275
4008,15,16,송민섭,KT,0.25,28,51,44,3,11,3,1,0.0,16,1,5,0,2015,2.0,0,0,3,0,0.077,0.200,0.277,0,0.0,0.0,62,117.0,184,0.64,7,0.58,3.67,0.218,95.9,0.295
4009,16,16,윤도경,KT,0.25,4,4,4,0,1,0,0,0.0,1,1,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,17,83.0,64,1.30,3,0.69,3.91,0.109,41.2,0.27
4010,17,18,모상기,KT,0.231,8,15,13,2,3,0,0,0.0,3,0,0,0,2015,0.0,0,0,0,1,0.000,0.000,0.000,0,0.0,0.0,12,17.0,34,0.50,0,0.34,3.99,0.252,21.5,0.29
4011,18,18,이지찬,KT,0.231,34,42,39,4,9,2,0,0.0,11,4,1,0,2015,0.0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0,7,35.0,35,1.00,2,0.75,3.84,0.089,17.7,0.257
4012,19,20,김영환,KT,0.229,37,49,48,4,11,0,0,1.0,14,7,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,39,101.0,90,1.12,3,0.67,4.22,0.214,77.3,0.298
4013,20,21,조중근,KT,0.222,25,39,36,4,8,0,0,1.0,11,2,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,17,33.0,68,0.49,4,0.13,3.91,0.148,26.2,0.24
4014,21,22,김종민,KT,0.219,26,35,32,2,7,0,0,0.0,7,1,0,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,21,57.0,76,0.75,4,0.58,4.10,0.128,48.9,0.275
4015,22,23,김진곤,KT,0.212,67,87,85,11,18,1,0,0.0,19,6,1,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,1,13.0,11,1.18,0,0.67,4.85,0.044,5.4,0.237
4016,23,24,김태훈,KT,0.209,22,44,43,3,9,1,0,1.0,13,2,0,1,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,15,56.0,95,0.59,7,0.35,3.63,0.118,34.6,0.24
4017,24,25,신명철,KT,0.209,89,168,134,12,28,2,2,2.0,40,18,6,1,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,5,66.0,41,1.61,0,0.46,3.87,0.039,16.0,0.216
4018,25,26,김동욱,KT,0.196,21,66,51,8,10,3,0,0.0,13,3,1,0,2015,0.0,0,0,0,0,-,-,-,0,0.0,0.0,2,19.0,7,2.71,0,0.22,3.64,0.043,2.8,0.203
4019,26,27,심우준,KT,0.169,106,146,142,16,24,7,0,1.0,34,14,2,0,2015,0.0,0,1,0,0,0.000,0.200,0.200,0,0.0,0.0,9,22.0,24,0.92,0,0.68,4.26,0.153,19.7,0.279
4020,27,28,문상철,KT,0.163,51,88,80,10,13,3,0,2.0,22,6,1,0,2015,0.0,0,0,1,0,0.500,0.500,1.000,0,0.0,1.0,14,66.0,45,1.47,3,0.42,3.93,0.076,22.1,0.212
4021,28,29,이창진,KT,0.158,13,20,19,1,3,1,0,0.0,4,0,0,0,2015,2.0,0,3,6,4,0.684,0.435,1.119,5,0.417,0.333,0,8.0,3,2.67,0,0.00,3.78,0.000,0.3,0.133
4022,29,30,배정대,KT,0.092,66,68,65,8,6,1,0,1.0,10,2,1,0,2015,5.0,0,1,41,3,0.517,0.360,0.877,13,0.29,0.316,3,9.0,11,0.82,0,0.17,4.17,0.079,2.3,0.165
4023,0,31,고영표,KT,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2015,8.0,0,7,48,1,0.368,0.386,0.754,11,0.293,0.333,6,31.0,40,0.78,2,0.44,4.05,0.061,11.0,0.191
4024,1,31,김기표,KT,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2015,11.0,0,5,41,1,0.429,0.378,0.807,13,0.302,0.5,3,15.0,8,1.88,0,0.00,3.72,0.077,0.9,0.145
4025,2,31,김민수,KT,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2015,33.0,0,6,37,13,0.428,0.366,0.794,45,0.322,0.2,2,12.0,10,1.20,0,0.25,4.08,0.044,2.2,0.158
